7524,Esfera das Sombras,0
7525,Vale-Prêmio,0
7526,Folha de Manuscrito,0
7527,Áø½ÇµÈ »îÀÇ Ã¥,0
7528,Ticket de Buffs,0
7529,µµµÏ¸ÂÀº »÷µé,0
7530,Folheto de Viagens: Amatsu,0
7531,Folheto de Viagens: Kunlun,0
7532,Folheto de Viagens: Louyang,0
7533,Folheto de Viagens: Ayothaya,0
7534, Álbum de Fotos de Amatsu,0
7535, Álbum de Fotos de Kunlun,0
7536, Álbum de Fotos de Louyang,0
7537, Álbum de Fotos de Ayothaya,0
7538,ÀÛ¾÷¿ë ¸ð·¡,0
7539,Moeda Poring,0
7540,39¹ø °ø,0
7541,40¹ø °ø,0
7542,41¹ø °ø,0
7543,42¹ø °ø,0
7544,43¹ø °ø,0
7545,44¹ø °ø,0
7546,45¹ø °ø,0
7547,Bola de Futebol,0
7548,Chuteiras,0
7549,Bandeira Nacional,0
7550,Ingresso dos Mapas Especiais,0
7551,Ticket de Segunda Profissão,0
7552,Nota com Horários dos Jogos,0
7553,Flor de Vitória-Régia,0
7554,ÁÙ¹«´ÌÃÊ,0
7555,ÃÊ·Ï»öÇâ,0
7556,±×¸®¿î¸¶À½,0
7557,ÃÊ´ëÆíÁö,0
7558,Cupom de Promoção,0
7559,ºñ¹ÐÀÇ È­¿ø ¿­¼è,0
7560,±×¸®¿î¸¶À½,0
7561,Coração Glacial,0
7562,Escama de Gelo,0
7563,Runa Sangrenta,0
7564,Carne Estragada,0
7565,Veneno Pegajoso,0
7566,Desejo das Trevas Escarlate,0
7567,Chapéu Suspeito,0
7568,Máscara Branca,0
7569,Martelo do Vento,0
7570,Bilhete de Loteria do Templo,0
7571,Diário de Bruspetti,0
7572,Colar de Cinzas,0
7573,Colar Brilhante,0
7574,Pó Glacial,0
7575,Jóia Vermelha,0
7576,Jóia Azul,0
7577,Jóia Dourada,0
7578,Cristal Anti-Magia,0
7579,Á÷³àÀÇ ºñ´Ü¼Õ¼ö°Ç,0
7580,Black Bead,0
7581,±â³ä¹®¼­,0
7582,Gema da Ruína,0
7583,Mente Maligna,0
7584,°æºñÀÚÀÇ Áõ¸í Ã¹¹øÂ°,0
7585,°æºñÀÚÀÇ Áõ¸í µÎ¹øÂ°,0
7586,°æºñÀÚÀÇ Áõ¸í ¼¼¹øÂ°,0
7587,°æºñÀÚÀÇ Áõ¸í ³×¹øÂ°,0
7588,IPODÆ¼ÄÏ,0
7589,¹®ÀÚ¿ùº´,0
7590,¹®ÀÚ¿ùº´,0
7591,¹®ÀÚ¿ùº´,0
7592,¹®ÀÚ¿ùº´,0
7593,¹®ÀÚ¿ùº´,0
7594,¼Ò´Ï¾ÆÀÇ ÆíÁö,0
7595,Æ¯º°ÇÑ °Ë,0
7596,Æ¯º°ÇÑ ¹æÆÐ,0
7597,¸¶¹ýÀÇ µ¹,0
7598,´«²É ÃàÁ¦ Ä«µå I,0
7599,ÆÄ¶õDÄ«µå,0
7600,ÆÄ¶õKÄ«µå,0
7601,´«²É ÃàÁ¦ Ä«µå S,0
7602,Carta Azul R,0
7603,Convite de Festa,0
7604,Farinha,0
7605,Ovo,0
7606,ÆÄ¸êÀÇ º¸¼®,0
7607,Cabeça de Dragão Maligno,0
7608,Ticket de Promoção,0
7609,Mojo de Abóbora,0
7610,À½½Ä±³È¯±Ç,0
7611,¿©¿ìÀÇ »óÂ¡,0
7612,¿©¿ì¿©¿ÕÀÇ ½ÉÀå,0
7613,Bolinho de Arroz,0
7614,Æ¯º°ÇÑ Æ÷ÀåÁö,0
7615,MVPÆ¼ÄÏ,0
7616,¹Ì´Ïº¸½ºÆ¼ÄÏ,0
7617,¸ó½ºÅÍÆ¼ÄÏ,0
7618,¸ó½ºÅÍ Å©¸®½ºÅ»,0
7619,Elunium Enriquecido,0
7620,Oridecon Enriquecido,0
7621,Amuleto de Ziegfried,0
7622,Cupom de Corte de Cabelo,0
7623,Cupom de Mudança de Nome,0
7624,Cartão Chinês 23,0
7625,¿î¿µÀÚÀÇ Æ¯º°ÇÑ º¸»ó,0
7626,Buzzy Point,0
7627,ÇöÀÚÀÇ ¿­¼è,0
7628,¿ìÀÎÀÇ ¿­¼è,0
7629,Caixa Rosa,0
7630,Vassoura de Praia,0
7631,Restos de Lixo,0
7632,Terrible Report Card,0
7633,Heavensent Report Card,0
7634,Father Rose,0
7635,Incense Bag,0
7636,Magic Potion Bottle,0
7637,¾Æ¹öÁö ¼±¹°»óÀÚ,0
7638,ÃÊ·Ï»ö »óÀÚ,0
7639,»¡°£»ö »óÀÚ,0
7640,Fivela de Borboleta,0
7641,Caixa com Primeiros Socorros,0
7642,Moeda Sangrenta,0
7643,Carta Ensanguentada,0
7644,Rascunho de Carta,0
7645,´ÙÀÌ¾Æ¸óµå,0
7646,ROÇà¿îÀÇ Ã¥°¥ÇÇ,0
7647,±æ»óÄÚÀÎ,0
7648,¹ìÇØ Çà¿îÀÇ Ã¥°¥ÇÇ,0
7649,´ë¹Ú Çà¿îÀÇ Ã¥°¥ÇÇ,0
7650,ÀÏ·ù ´ëÀåÀåÀÌÀÇ ºñ¹ý,0
7651,½ÅºñÀÇ ¾Ë,0
7652,Ä­³²,0
7653,Ä­³²»ç¾Æµå,0
7654,RO Consumption Voucher,0
7655,Kafra Voucher,0
7656,Exquisite Wrapping Paper,0
7657,Ordinary Wrapping Paper,0
7659,È­ÀÌÆ® Ä«³×ÀÌ¼Ç,0
7660,¿»·Î¿ì Ä«³×ÀÌ¼Ç,0
7661,ÇÎÅ© Ä«³×ÀÌ¼Ç,0
7662,·¹µå Ä«³×ÀÌ¼Ç,0
7663,Projétil Revestido,0
7664,Granada Aderente,0
7665,Míssil Cauda de Dragão,0
7666,½Ã°£ÀÇ ÁÖ¹®¼­,0
7667,¹ö·ÁÁø ±â°è ÀåÄ¡,0
7668,±ú²ýÇÑ ºØ´ë,0
7669,¼Òµ¶¿ë ¾ËÄÚ¿Ã,0
7670,½ÃÅ­ÇÑ Ç®,0
7671,187 ±¸±Þ ¾à»óÀÚ,0
7672,±¸È£ ½Ä·®,0
7673,Costume Mission Coin,0
7674,½ÅºñÇÑ Àç·á,0
7675,±â±«ÇÏ°Ô »ý±ä ÀÎÇü,0
7676,Àü½Âºñ °¨¼Ò Æ¼ÄÏ,0
7677,º¸±Þ ¼ö·É¼­,0
7678,¿ù·É±¤ÈÖ,0
7679,¹«±â 7 ÇÑ¹æ Á¦·Ã±Ç,0
7680,¹«±â 9 ÇÑ¹æ Á¦·Ã±Ç,0
7681,¹æ¾î±¸ 7 ÇÑ¹æ Á¦·Ã±Ç,0
7682,¹æ¾î±¸ 9 ÇÑ¹æ Á¦·Ã±Ç,0
7683,±âÀÌÄÚÀÎ,0
7684,³ªÂê¹Ì ÄÚÀÎ,0
7685,Sweet and Sour Melon,0
7689,OTP Æ¼ÄÏ,0
7690,Æ¯º°ÇÑ ±³È¯ÄíÆù,0
7696,Å¥Æê ·çºñ¸´ ±³È¯ÄíÆù,0
7697,µå·¡°ï ÇÃ·£Æ®,0
7698,Å¥Æê »çÆÄ¸´ ±³È¯ÄíÆù,0
7699,PAD½ºÅÂ¹Ì³ª,0
7700,Å¥Æê ¿¡¸Þ¸´ ±³È¯ÄíÆù,0
7701,Espírito de Dragão,0
7702,Æ¯º°ÇÑ Åé´Ï¹ÙÄû,0
7703,Pedaço de Engrenagem,0
7704,Termômetro Quebrado,0
7705,Nota do Geólogo,0
7706,»óÇÑ ´ç±ÙÁê½º,0
7707,»óÇÑ ¹Ù³ª³ªÁê½º,0
7708,»óÇÑ »ç°úÁê½º,0
7709,»óÇÑ Æ÷µµÁê½º,0
7710,ºí·¢ Áª½ºÅæ,0
7711,Ticket de Contribuição,0
7712,³ëÅ°¾Æ 5500,0
7713,ÆÄ¶õA(2)Ä«µå,0
7714,ÆÄ¶õR(2)Ä«µå,0
7715,Receita de Chocolate Caseiro,0
7716,Receita de Chocolate Com Morango,0
7717,Receita de Torta de Chocolate,0
7718,Semente de Cacau,0
7719,ÆÄ¶õGÄ«µå,0
7720,Moeda de Ouro,0
7721,Baú de Tesouro,0
7722,Lista de Débitos,0
7723,Diamante da Ruína,0
7724,Esquecida Arte Secreta,0
7725,Esmeralda dos Azarados,0
7726,Recordação do Rei,0
7727,Vale de HP,0
7728,Vale de SP,0
7729,Rok ½ºÅ¸ ¹îÁö,0
7730,Certificado de Missão 1,0
7731,Certificado de Missão 2,0
7732,Certificado de Missão 3,0
7733,Certificado de Missão 4,0
7734,Certificado de Missão 5,0
7735,Certificado de Missão 6,0
7736,Certificado de Missão 7,0
7737,Certificado de Missão 8,0
7738,Certificado de Missão 9,0
7739,Certificado de Missão 10,0
7740,Certificado de Missão 11,0
7741,Certificado de Missão 12,0
7742,Palmito em Conserva,0
7743,Geléia de Morango,0
7744,Pudim de Leite,0
7745,Doce de Batata-Doce,0
7746,Doce de Tapioca,0
7747,Compota de Laranja,0
7748,Doce de Feijão,0
7749,Doce de Banana,0
7750,Cocada Cremosa,0
7751,Velha Vestimenta Branca,0
7752,Crânio Atordoante,0
7753,Utensílio Rural Quebrado,0
7754,Coroa Quebrada,0
7755,Bloco de Pesquisa,0
7756,Livro Lacrado,0
7757,Mythril,0
7758,º°ÀÇ°áÁ¤,0
7759,ÁöÁúÇÐÀÚÀÇ º¸°í¼­,0
7760,Livro Mágico de Yaga,0
7761,Garrafa de Magia,0
7762,Pilão Yaga,0
7763,Erva Grudenta,0
7764,Adesivos Fortes,0
7765,Remédio de Baba-Yaga,0
7766,Alface,0
7767,Bolo para Bichinho,0
7768,¿ÀÂ¡¾î,0
7769,³ë¸¥ÀÚ,0
7770,Âý½Ò,0
7771,¿¬ÀÙ,0
7772,ÁÙ,0
7773,Emblema de Guerra,0
7774,Ticket da Donzela Verde,0
7775,Ticket de Coelho,0
7776,Passe Antigravitacional,0
7777,Àá°ÜÀÖ´Â È²±Ý »óÀÚ,0
7778,Àá°ÜÀÖ´Â Àº »óÀÚ,0
7779,È²±Ý ¿­¼è,0
7780,Àº ¿­¼è,0
7781,Caixinha de Corações,0
7782,Chave Dourada,0
7783,Chave Prateada,0
7784,¹«·áÄíÆù1,0
7785,¹«·áÄíÆù2,0
7786,¹«·áÄíÆù3,0
7787,¹«·áÄíÆù4,0
7788,¹«·áÄíÆù5,0
7789,¹«·áÄíÆù6,0
7790,¹«·áÄíÆù7,0
7791,¹«·áÄíÆù8,0
7792,±¸¾à,0
7793,È²±Ý»ç°ú,0
7794,O Corvo do Destino,0
7795,Álbum de Fotos de Mammi,0
7796,Autógrafo do Autor,0
7797,Bilhete do Autor,0
7798,Fragmento da Escuridão,0
7799,Cristal da Escuridão,0
7800,¸¶·ÂÀÇ È²±Ý»ç°ú,0
7801,Fan Letter,0
7802,Signature Notebook,0
7803,ÃÊº¸ÀÚ ÀüÅõ±³¹ü,0
7804,Octopig's Leg,0
7805,Brown Jenoss¡¯s Family Ring,0
7806,God Anvil,0
7807,God Mineral,0
7808,God Hammer,0
7809,God Furnace,0
7810,Symbol of Richness,0
7811,¸ð·ç,0
7812,Symbol of Bravery,0
7813,Red Jenoss¡¯s Family Ring,0
7814,Green Jenoss¡¯s Family Ring,0
7815,Blue Jenoss¡¯s Family Ring,0
7816,Çª¸¥¹¦¾È¼®,0
7817,Symbol of Peace,0
7818,Jessur's Necklace,0
7819,³ëÅ°¾Æ5300,0
7820,Pele do Imperador Morroc,0
7821,Maçã Bichada,0
7822,Churrasco Selvagem,0
7823,Espetinho Vegetariano,0
7824,Refresco,0
7825,Pedra do Herói,0
7826,Papel da Guarda Continental,0
7827,±¤¹° °¨Á¤¼­,0
7828,Emblema de Bravura,0
7829,Emblema de Valor,0
7830,Lágrima da Deusa,0
7831,Símbolo da Valquíria,0
7832,Pedaço de Vestimenta,0
7833,Cinzas de Herói,0
7834,Anel de Andvari,0
7835,Crepúsculo Vermelho,0
7836,Essência do Alvorecer,0
7837,Luar Gélido,0
7838,Constelação Obscura,0
7839,Chave de Cristal,0
7840,Presente da Valquíria,0
7841,¾ó·èÁø Á¾ÀÌÁ¶°¢,0
7842,Âõ¾îÁø Á¾ÀÌÁ¶°¢,0
7843,³°Àº Á¾ÀÌÁ¶°¢,0
7844,±×À»¸° Á¾ÀÌÁ¶°¢,0
7845,¾ó·èÁø Á¾ÀÌÁ¶°¢ÀÇ »çº»,0
7846,Âõ¾îÁø Á¾ÀÌÁ¶°¢ÀÇ »çº»,0
7847,³°Àº Á¾ÀÌÁ¶°¢ÀÇ »çº»,0
7848,±×À»¸° Á¾ÀÌÁ¶°¢ÀÇ »çº»,0
7849,¿µÈ¥ÀÌ ´ã±ä ¼öÁ¤,0
7850,Tronco Especial,0
7851,Wii ÀÀ¸ð±Ç,0
7852,Divx ÇÃ·¹ÀÌ¾î ÀÀ¸ð±Ç,0
7853,iPod nano ÀÀ¸ð±Ç,0
7854,Comodo Festival Ticket,0
7855,ÇÏÆ®,0
7857,¼öÁ¦ °í¾çÀÌ ÀÎÇü,0
7858,Esfera Mágica Amarela,0
7859,Ticket de Jogo,0
7860,Doce de Marshmallow,0
7861,Chicle Recheado Buzzy Bol,0
7862,Marshmallow,0
7863,Ouro Especial,0
7864,Flor do Amor,0
7865,±ÝÁÖ¸Ó´Ï,0
7866,ÀÎÁõ¼­,0
7867,±ú ÁÖ¸Ó´Ï,0
7868,¹°,0
7869,½Ò ÁÖ¸Ó´Ï,0
7870,¿Á¼ö¼ö,0
7871,Äá ÁÖ¸Ó´Ï,0
7872,Ç®,0
7873,Pergaminho de MVP,0
7874,Pergaminho de Honra,0
7875,ÇØÀûÀÇ »óÀÚ,0
7876,Chave Dourada,0
7877,Anel Vermelho,0
7878,Cabelo de Lusalka,0
7879,Fio Dourado,0
7880,Colher de Prata de Babayaga,0
7881,Livro Mágico Misterioso,0
7882,Ramo Afiado,0
7883,Flauta de Madeira,0
7884,Jade Rachada,0
7885,½Å¼ºÇÑ È­»ì,0
7886,ÆÏ¼Ò,0
7887,¸»¸° °úÀÏ »óÀÚ,0
7888,°ß°ú·ù ÁÖ¸Ó´Ï,0
7889,¸ÀÀÖ´Â ´ß ¸ðÀÌ,0
7891,¸Ó±×ÄÅ,0
7892,½¡,0
7893,À¯È²,0
7894,Áú»êÄ®·ý,0
7895,¶ó¸¶5¼¼ ±â³äÃ¥,0
7896,·ÎÀÌÅ©¶óÅë ±â³äÃ¥,0
7897,Á¦ÇåÀý ±â³äÃ¥,0
7898,¹«Áö¹«Áö ¼¾ ¹ß¹¶,0
7899,½É·É¼ú»çÀÇ ´Üµµ,0
7900,Á¦³ë½º°¡ÀÇ ¹ÝÁö,0
7901,Á¦³ë½º°¡ÀÇ ¹ÝÁö,0
7902,Á¦³ë½º°¡ÀÇ ¹ÝÁö,0
7903,Á¦³ë½º°¡ÀÇ ¹ÝÁö,0
7904,ÇÇ¾Æ³ëÀÇ ¿­¼è,0
7905,Rok Star ¹îÁö,0
7906,È­È¯,0
7907,¿©½ÅÀÇ ½ÇÅ¸·¡,0
7908,Cupom de Cabeleireiro,0
7909,Biscoito Roubado,0
7910,Doce Roubado,0
7911,Chapéu de Yulia,0
7912,ÈÞ´ë¿ë ´«»ç¶÷ ±â°è,0
7913,ÀüÅõ Å×½ºÆ® Áõ¼­,0
7914,°í´ë¾ð¾îÀÇ ¹®¼­,0
7915,ÄÚÆÛ ÄÚÀÎ,0
7916,½Ç¹ö ÄÚÀÎ,0
7917,¸ÅÁ÷Æ÷¼Ç,0
7918,±â¾ïÀÇ ÆÄÆí,0
7919,Ticket do Festival,0
7920,¿µ¿õµéÀÇ ¹«±âÇÔ,0
7921,µå·¡°ïÀÇ Á¤¼ö,0
7922,RWC »óÇ° ±³È¯±Ç,0
7923,Krathong,0
7924,Gold Paper,0
7925,Núcleo Dimensional Poderoso,0
7926,Incense,0
7927,Candle TW,0
7928,Bandeira Nacional,0
7929,Moeda de Ouro,0
7930,¿ì¸¶¿ÕÀÇ ÄÚ¶Ñ·¹,0
7931,Kit de Veneno,0
7932,Nerium,0
7933,Lantana,0
7934,Makulrata,0
7935,Celatom,0
7936,Scoforia,0
7937,Amoena,0
7938,Partículas de Luz,0
7939,Galho Antigo,0
7940,Armadilha Especial,0
7941,Ticket de Dia das Bruxas,0
7942,Carta de Chico,0
7943,Camarão na Moranga,0
7944,ºÀÀÎµÈ »óÀÚ,0
7945,¸¸´ÉºÎÀû,0
7946,Anel de Ouro do Dia dos Namorados,0
7947,Anel de Prata do Dia dos Namorados,0
7948,Caixa,0
7949,Seda de Felpa,0
7950,¾Æ¿äÅ¸¾ß Æä½ºÆ¼¹ú Æ¼ÄÏ,0
7951,È²±Ý Æ«¸³ ²É,0
7952,·Î¹Ì·Î½ºÀÇ ¼±¹°,0
7953,ÁÙ¸®¿§ÁöÀÇ ¼±¹°,0
7954,Æä½ºÆ¼¹ú Æ¼ÄÏ,0
7955,ÀÒ¾î¹ö¸° Ä«µå1,0
7956,ÀÒ¾î¹ö¸° Ä«µå2,0
7957,ÀÒ¾î¹ö¸° Ä«µå3,0
7958,ÀÒ¾î¹ö¸° Ä«µå4,0
7959,°í´ëÀÇ ±ÝÈ­,0
7960,°í´ëÀÇ ÀºÈ­,0
7961,¹«±â ±³È¯ Æ¼ÄÏ,0
7962,º¸¹°Áöµµ1,0
7963,º¸¹°Áöµµ2,0
7964,º¸¹°Áöµµ3,0
7965,º¸¹°Áöµµ4,0
7966,ÀÌ»óÇÑ ¾çÇÇÁö Ã¹ ¹øÂ° Á¶°¢,0
7967,ÀÌ»óÇÑ ¾çÇÇÁö µÎ ¹øÂ° Á¶°¢,0
7968,ÀÌ»óÇÑ ¾çÇÇÁö ¼¼ ¹øÂ° Á¶°¢,0
7969,ÀÌ»óÇÑ ¾çÇÇÁö ³× ¹øÂ° Á¶°¢,0
7970,ÆíÁö Á¶°¢ Ã¹ ¹øÂ° Àå,0
7971,ÆíÁö Á¶°¢ µÎ ¹øÂ° Àå,0
7972,¼­¾àÀÇ ³¯ ÆíÁö,0
7973,¿µ»ý¾Ë,0
7974,Pedaço de Ilusão,0
7975,Chocolate do Cupido,0
7976,Geffen Magic Coin,0
7977,Medalha E.S.T.R.E.L.A,0
7978,Cartão Chinês 1,0
7979,Cartão Chinês 2,0
7980,Cartão Chinês 3,0
7981,Cartão Chinês 4,0
7982,Cartão Chinês 5,0
7983,Cartão Chinês 6,0
7984,Cartão Chinês 7,0
7985,Cartão Chinês 8,0
7986,Cartão Chinês 9,0
7987,Cartão Chinês 10,0
7988,Cartão Chinês 11,0
7989,Cartão Chinês 12,0
7990,Cartão Chinês 13,0
7991,Cartão Chinês 14,0
7992,Cartão Chinês 15,0
7993,Cartão Chinês 16,0
7994,Cartão Chinês 17,0
7995,Cartão Chinês 18,0
7996,Cartão Chinês 19,0
7997,Cartão Chinês 20,0
7998,Cartão Chinês 21,0
7999,Cartão Chinês 22,0
8000,Dark Moon,0
8001,Ticket Roleta Black Friday,0
8002,Fragmento da Roleta Black Friday,0
8003,Ticket Roleta,0
8004,Fragmento da Roleta,0
8005,Bio5H Stone,0
8006,Bio5H Álbum,0
8007,Passe Cheffênia [Infinito],0
8008,Passe Bio5 Hard [Infinito],0
8009,Coin da Insanidade,0
8010,Poção do Despertar [Infinita],0
8011,Poção da Fúria Selvagem [Infinita],0
8012,Bala de Guaraná [Infinita],0
8013,Poção do Vento [Infinita],0
8014,Abrasivo [Infinita],0
8020,Passe Cheff [24hrs],0
8021,Passe Bio5 Hard [24hrs],0
8022,Passe Insanidade [24hrs],0
8030,Instance Stone,0
8035,Dark Side Coin,0
8036,TurnIn Coin,0
8037,MvP Coin,0
8038,Bolinho Divino [10],0
8039,Bolinho Divino [50],0
8040,Bolinho Divino [100],0
8041,Lata de Comida para Gatos [10],0
8042,Lata de Comida para Gatos [50],0
8043,Lata de Comida para Gatos [100],0
8044,Chicle de Bola [10],0
8045,Chicle de Bola [50],0
8046,Chicle de Bola [100],0
8050,Ticket ViP Comum [1D],0
8051,Ticket ViP Premium [7D],0
8052,Ticket ViP Premium [15D],0
8053,Ticket ViP Premium [30D],0
8054,Martelo Sombrio de Refino Nv.10,0
8055,[INSANO] Gray Abrasive(Ranged),0
8056,[INSANO] Gray Abrasive(Magic),0
8057,[INSANO] Gray Abrasive(Physical),0
8058,Great Hero's Bravery [INSANO],0
8059,Great Hero's Wisdom [INSANO],0
8060,Bio5 Eremes Box,0
8061,Bio5 Cecil Box,0
8062,Bio5 Celia Box,0
8063,Bio5 Flamel Box,0
8064,Bio5 Haword Box,0
8065,Bio5 Chen Box,0
8066,Bio5 Trentini Box,0
8067,Bio5 Randel Box,0
8068,Bio5 Gertie Box,0
8069,Bio5 Seyren Box,0
8070,Bio5 Afonso Box,0
8071,Bio5 Margaretha Box,0
8072,Bio5 Kathryne Box,0
8073,Bio5 Trentini Box,0
8075,Refine Cerco +9,0
8076,Refine Vellum +9,0
8077,Box 1k de Emblemas,0
8078,Box da Cx. Luz do Sol [10],0
8079,Box da Cx. do Ressentimento [10],0
8080,Box da Cx. da Escuridão [10],0
8081,Box da Cx. da Sonolência [10],0
8120,Event Coin,0
8121,Semente de Tora,0
8122,Relax Coin,0
8123,Hunt Coin,0
8124,Race Coin,0
8125,Love Coin,0
8126,Press Coin,0
8150,Fruto de Yggdrasil [INFINITA],0
8151,Semente de Yggdrasil [INFINITA],0
8152,Bolinho Divino [INFINITO],0
8153,Golden Yesterday [INFINITA],0
8154,Poção de Guyak [INFINITA],0
8155,Perg. Transformação: Mavka [INFINITA],0
8156,Perg. Transformação: Marduk [INFINITA],0
8157,Perg. Transformação: Poring [INFINITA],0
8158,Mega Passe [Infinito],0
8159,Tora Ominosa,0
8160,Ticket Roleta Natal,0
8161,Fragmento da Roleta Natal,0
8162,Ticket Bingo,0
8163,Slot 5 Fazenda,0
8164,Slot 6 Fazenda,0
8165,Slot 7 Fazenda,0
8166,Grande Pílula de Combate [INFINITA],0
8167,Red Herb Activator [INFINITA],0
8168,Blue Herb Activator [INFINITA],0
8169,Conversor Elemental Fogo [INFINITA],0
8170,Conversor Elemental Água [INFINITA],0
8171,Conversor Elemental Terra [INFINITA],0
8172,Conversor Elemental Vento [INFINITA],0
8173,Perg. Transformação: Gazeti [INFINITO],0
8174,Perg. Transformação: Flor do Luar [INFINITO],0
8175,Perg. Transformação: Deviruchi [INFINITO],0
8176,Diário de Aventuras [INFINITO],0
8177,Pergaminho de Aspersio [INFINITO],0
8178,Doce Hiper Açucarado [INFINITO],0
8179,Ticket Roleta Carnaval,0
8180,Fragmento da Roleta Carnaval,0
8181,Ticket Bingo,0
8182,Super Prêmio Bingo,0
8183,Poção do Furor Físico [INFINITA],0
8184,Poção do Furor Mágico [INFINITA],0
8185,Doce Mágico [INFINITO],0
8186,Ticket Bingo de Páscoa,0
8187,Ticket Roleta Páscoa,0
8188,Ticket Roleta Pets,0
8189,Ticket Roleta Pets Shiny,0
8190,Fragmento da Roleta Páscoa,0
8191,Fragmento da Roleta Pets,0
8192,Fragmento da Roleta Pets Shiny,0
8193,[10%] Cupom de Donate,0
8194,[15%] Cupom de Donate,0
8195,[20%] Cupom de Donate,0
8196,Ticket Mega Sorteio,0
8197,Ticket Mega Sorteio,0
8198,Ticket Mega Sorteio,0
8199,Ticket de Sorteio Black Friday,0
8200,Bio5H Insano Stone,0
8201,Pergaminho de Proteção Química Total,0
8202,Pergaminho de Proteção Química Total [INFINITO],0
8203,Água Amaldiçoada [INFINITA],0
8204,Suco Celular Enriquecido [INFINITO],0
8205,Poção Infinita [INFINITA],0
8206,Bênção de Tyr [INFINITA],0
8207,Caixa do Encantamento Sombrio [INSANO],0
8208,Super Poção de Poder [INFINITA],0
8209,Energético Especial [INFINITO],0
8210,Aloe Vera [INFINITO],0
8211,Água Benta [INFINITA],0
8212,Galho Sangrento [INSANO],0
8213,Tora Temporal,0
8214,Perg. Transformação: Palhaço do Maru [INFINITO],0
8215,Perg. Transformação: Torinha do Zuck,0
8216,Churrasco de Selvagem [INFINITO],0
8217,Coquetel Uivante [INFINITO],0
8218,Carne ao Vinho [INFINITO],0
8219,Chá Gelado de Siroma [INFINITO],0
8220,Cozido de Drosera [INFINITO],0
8221,Macarrão com Petite [INFINITO],0
8222,Analgésico [INFINITO],0
8223,Geléia Roxinha [INFINITA],0
8224,Geléia Branquinha [INFINITA],0
8225,Peça de Tristan,0
8226,Peça de Pumpkinring,0
8227,Chave Halloween,0
8228,Peça de Phendark,0
8229,Peça de Lord of Death,0
8230,Peça de Jakk,0
8231,Peça de Pumpkin Jack,0
8232,Chave Halloween INSANO,0
8233,Fragmento de Roleta de Halloween,0
8234,Ticket de Roleta de Halloween,0
8236,Livro da Toração,0
8237,Bônus do Gazeti [INFINITO],0
8238,Bônus da Fenris Fenrir [INFINITO],0
8239,Bônus do Maru [INFINITO],0
8240,Perg. de Amplif. Mística [INFINITO],0
8241,Caixa da Escuridão [INFINITA],0
8242,Folha de Yggdrasil [INFINITA],0
8243,Poção de Angeling [INFINITA],0
8244,Incubadora [INFINITA],0
8245,Panaceia [INFINITA],0
8246,Garrafa de Veneno [INFINITA],0
8247,Poção da Concentração [INFINITA],0
8248,Elixir Rubro [INFINITO],0
8249,Poção de Regeneração [INFINITA],0
8250,Cálice da Ilusão [INFINITA],0
8251,Pergaminho de Armadura Sombria [INFINITA],0
8252,Pergaminho de Armadura Sagrada [INFINITA],0
8253,Poção Maior de Defesa [INFINITA],0
8254,Poção Maior de Defesa Mágica [INFINITA],0
8255,Chester Supremo [INFINITO],0
8256,All In One [INFINITO],0
8257,Caixa de Fruto de Ygg [100],0
8258,Caixa de Semente de Ygg [100],0
8259,Ticket Rifa,0
8260,Perg. Transformação: Torinha do Zuck,0
8261,Soul Scroll [INFINITO],0
8262,Buzzy Bol Hortelã [INFINITA],0
8263,Buzzy Bol Limão [INFINITA],0
8264,Buzzy Bol Laranja [INFINITA],0
8265,Buzzy Bol Morango [INFINITA],0
8266,Diário de Aventuras [HARDCORE],0
8267,Geléia Vermelhinha [INFINITA],0
8268,Geléia Azulzinha [INFINITA],0
8269,Geléia Amarelinha [INFINITA],0
8270,Poção Fantástica [INFINITA],0
8271,Geléia Suprema [INFINITA],0
8272,Ticket de Ultra Roleta,0
8273,Fragmento da Roleta Black Friday,0
8274,Furor Vermelho [INFINITA],0
8275,Furor Azul [INFINITA],0
8276,Poção da Selvageria [INFINITA],0
8277,Poção da Agilidade [INFINITA],0
8278,Globy [INFINITO],0
8279,Bolsa de Bio5h Stone,0
8280,Bolsa de Coin da Insanidade,0
8281,Bolsa de Dark Side Coin,0
8282,Bolsa de Relax Coin,0
8283,Bolsa de Love Coin,0
8284,Bolsa de Press Coin,0
8285,Bolsa de Bio5h Insano Stone,0
8286,Mel da Zuckinha,0
8287,Roda do Nameless,0
8288,Caixa de Mel da Zuckinha [10],0
8289,Caixa de Mel da Zuckinha [100],0
8290,Ovo do Maru,0
8291,Ovo da Chris,0
8292,Ovo do Yuridisu,0
8293,Ovo do Nameless,0
8294,Ovo da Zuckinha,0
8295,Ovo do Garroux,0
8296,Salsicha da Zuckinha,0
8297,Salsicha do Nameless,0
8298,Motor do Nameless,0
8300,Ticket Roleta de Aniversário,0
8301,Fragmento da Roleta de Aniversário,0
8400,Caixa do Mendigo,0
8401,Caixa do Plebeu,0
8402,Caixa do Falido,0
8403,Caixa do Pobretão,0
8404,Caixa do Endividado,0
8405,Caixa do Baixa Renda,0
8406,Caixa do Muito Pobre,0
8407,Caixa do Pobrinho,0
8408,Caixa do Pobre,0
8409,Caixa do Classe Média,0
8410,Caixa do Estável,0
8411,Caixa do Abastado,0
8412,Caixa do Bem de Vida,0
8413,Caixa do Endinheirado,0
8414,Caixa do Fortunado,0
8415,Caixa do Próspero,0
